CustomerID,FirstName,LastName,Segment,City,Region,Country,PreferredChannel,LoyaltyTier,SignupDate
301398,Aaliyah,Wright,Luxury,Perth,ANZ,Australia,SMS,Bronze,2022-06-09
301399,Lucas,White,Retail,Munich,Europe,Germany,App,Bronze,2019-11-20
301400,Meera,Lewis,Family,Denver,North America,USA,App,Silver,2023-06-23
301401,Isabella,Clark,Retail,Delhi,India,India,SMS,Bronze,2025-10-09
301402,Ananya,Moore,Value Buyer,Hyderabad,India,India,App,Silver,2019-05-16
301403,Aaliyah,Nair,Retail,Madrid,Europe,Spain,Walk-in,Bronze,2019-11-06
301404,Lucas,Sharma,Corporate,Melbourne,ANZ,Australia,App,Gold,2021-08-19
301405,Olivia,Wilson,Family,Bengaluru,India,India,Phone,Silver,2022-06-14
301406,Liam,Jackson,Retail,Houston,North America,USA,Phone,Gold,2023-06-19
301407,Riya,Thomas,Fleet,Wellington,ANZ,New Zealand,Email,Platinum,2025-11-11
301408,Olivia,Jackson,EV Enthusiast,Dallas,North America,USA,Walk-in,Bronze,2021-10-23
301409,Ethan,Smith,EV Enthusiast,Wellington,ANZ,New Zealand,Email,Silver,2024-02-06
301410,Olivia,Lewis,Value Buyer,Melbourne,ANZ,Australia,Email,Bronze,2020-06-01
301411,Mia,Singh,Family,Adelaide,ANZ,Australia,SMS,Gold,2023-02-21
301412,Riya,Young,Corporate,Barcelona,Europe,Spain,App,Bronze,2022-06-24
301413,Aarav,Martin,Fleet,Wellington,ANZ,New Zealand,App,Bronze,2024-09-08
301414,Mason,Brown,EV Enthusiast,Mumbai,India,India,Email,Platinum,2024-12-07
301415,Daniel,Johnson,Value Buyer,Dallas,North America,USA,Email,Silver,2022-10-22
301416,Ava,Reddy,EV Enthusiast,Manchester,Europe,UK,Walk-in,Silver,2023-07-18
301417,Amelia,Lee,Family,Dallas,North America,USA,SMS,Gold,2024-01-02
301418,Vihaan,Young,Family,Lyon,Europe,France,App,Silver,2025-10-30
301419,Charlotte,Martin,EV Enthusiast,Toronto,North America,Canada,Email,Silver,2023-02-12
301420,Isabella,Green,Family,Paris,Europe,France,Email,Bronze,2020-01-04
301421,Saanvi,Sharma,Corporate,New York,North America,USA,Email,Bronze,2023-10-30
301422,Emma,Anderson,Retail,Melbourne,ANZ,Australia,Email,Platinum,2019-06-28
301423,Kiran,Iyer,EV Enthusiast,Christchurch,ANZ,New Zealand,App,Bronze,2021-09-04
301424,Riya,Wright,Luxury,Melbourne,ANZ,Australia,SMS,Silver,2025-11-28
301425,Noah,Walker,Retail,Bengaluru,India,India,Walk-in,Platinum,2020-03-12
301426,Meera,Thomas,EV Enthusiast,Amsterdam,Europe,Netherlands,Email,Silver,2019-05-03
301427,Aria,Jackson,EV Enthusiast,Paris,Europe,France,Email,Bronze,2021-08-17
301428,Charlotte,Moore,Retail,Amsterdam,Europe,Netherlands,App,Gold,2020-12-25
301429,Vihaan,White,EV Enthusiast,Vancouver,North America,Canada,Email,Gold,2021-05-20
301430,Aria,Reddy,EV Enthusiast,Chicago,North America,USA,Phone,Platinum,2025-08-18
301431,Amelia,King,Retail,Berlin,Europe,Germany,Phone,Bronze,2024-08-08
301432,Riya,Allen,Retail,Melbourne,ANZ,Australia,SMS,Gold,2020-04-01
301433,Aaliyah,Johnson,EV Enthusiast,Houston,North America,USA,Phone,Platinum,2024-09-18
301434,Ava,King,Family,Atlanta,North America,USA,Email,Silver,2021-12-08
301435,Charlotte,Kumar,EV Enthusiast,Denver,North America,USA,Phone,Platinum,2022-09-01
301436,Amelia,Thomas,Family,New York,North America,USA,SMS,Bronze,2022-12-31
301437,Mia,Jackson,Retail,Houston,North America,USA,Email,Silver,2020-01-22
301438,Elijah,Clark,Value Buyer,London,Europe,UK,SMS,Silver,2020-01-01
301439,Aiden,Young,Retail,Dallas,North America,USA,Walk-in,Gold,2022-01-29
301440,Vihaan,White,Family,Delhi,India,India,Phone,Bronze,2022-09-19
301441,Mia,Smith,Family,Miami,North America,USA,Walk-in,Bronze,2019-01-21
301442,Priya,Kumar,Value Buyer,Brisbane,ANZ,Australia,Phone,Bronze,2020-10-13
301443,Olivia,Thomas,Retail,Chicago,North America,USA,SMS,Bronze,2024-10-30
301444,Charlotte,Brown,Family,Dallas,North America,USA,Email,Silver,2025-07-31
301445,Aria,Taylor,Retail,Seattle,North America,USA,Email,Silver,2023-02-11
301446,Ishaan,Scott,Luxury,Adelaide,ANZ,Australia,Email,Bronze,2020-02-24
301447,Lucas,Thomas,EV Enthusiast,Adelaide,ANZ,Australia,App,Gold,2022-05-23
301448,Vihaan,Green,EV Enthusiast,Munich,Europe,Germany,SMS,Bronze,2019-05-29
301449,Daniel,Jackson,EV Enthusiast,Melbourne,ANZ,Australia,Phone,Bronze,2025-07-06
301450,Riya,Wright,Corporate,Denver,North America,USA,App,Platinum,2025-06-02
301451,Aarav,Iyer,Retail,Atlanta,North America,USA,Email,Gold,2021-03-21
301452,Aarav,Anderson,Fleet,Houston,North America,USA,Email,Platinum,2024-02-06
301453,Kiran,Martin,Value Buyer,Houston,North America,USA,Email,Bronze,2023-08-01
301454,Saanvi,Sharma,Value Buyer,Miami,North America,USA,App,Bronze,2020-10-19
301455,Priya,King,Retail,Brisbane,ANZ,Australia,Phone,Bronze,2022-02-24
301456,Meera,Brown,Family,Hyderabad,India,India,SMS,Gold,2025-05-30
301457,Mason,Anderson,Retail,Brisbane,ANZ,Australia,App,Gold,2025-10-18
301458,Mia,Clark,Retail,Sydney,ANZ,Australia,Email,Bronze,2021-02-10
301459,Evelyn,Taylor,Value Buyer,Chennai,India,India,App,Bronze,2025-05-01
301460,Noah,Lee,Family,Hyderabad,India,India,SMS,Gold,2025-07-07
301461,James,Kumar,Retail,Pune,India,India,Walk-in,Gold,2021-09-06
301462,Vihaan,Young,EV Enthusiast,Milan,Europe,Italy,Email,Silver,2023-09-28
301463,Ananya,King,EV Enthusiast,Pune,India,India,Phone,Silver,2023-03-01
301464,Riya,Nair,EV Enthusiast,Portland,North America,USA,Walk-in,Gold,2019-11-06
301465,Ananya,Martin,Family,Toronto,North America,Canada,SMS,Silver,2022-10-06
301466,Saanvi,Thomas,Retail,Boston,North America,USA,Walk-in,Platinum,2023-12-15
301467,Mia,Green,Family,Adelaide,ANZ,Australia,Walk-in,Bronze,2023-02-02
301468,Riya,Moore,Family,Lyon,Europe,France,Walk-in,Bronze,2024-06-23
301469,Evelyn,Iyer,EV Enthusiast,Los Angeles,North America,USA,App,Gold,2025-06-26
301470,Aaliyah,Lewis,Family,Boston,North America,USA,Phone,Silver,2023-07-23
301471,Sophia,Walker,Value Buyer,Los Angeles,North America,USA,Phone,Silver,2023-02-18
301472,Ethan,Young,Retail,Munich,Europe,Germany,Email,Gold,2023-07-15
301473,Amelia,Wright,Luxury,Pune,India,India,Email,Gold,2021-07-06
301474,Mason,Iyer,Retail,Bengaluru,India,India,SMS,Bronze,2019-10-28
301475,Harper,Johnson,Luxury,Toronto,North America,Canada,Email,Silver,2021-01-02
301476,Sophia,Nair,Luxury,Lyon,Europe,France,App,Bronze,2020-09-05
301477,Charlotte,White,EV Enthusiast,San Francisco,North America,USA,Email,Gold,2020-05-13
301478,Harper,Thomas,Retail,Bengaluru,India,India,Walk-in,Gold,2021-11-10
301479,Harper,Clark,Family,Madrid,Europe,Spain,App,Platinum,2023-04-07
301480,Amelia,Kumar,EV Enthusiast,London,Europe,UK,Email,Bronze,2019-11-01
301481,Isabella,Smith,Corporate,Munich,Europe,Germany,Phone,Gold,2019-10-11
301482,Charlotte,Harris,Retail,Chicago,North America,USA,Email,Silver,2024-05-16
301483,Riya,Green,Luxury,Los Angeles,North America,USA,App,Bronze,2022-12-22
301484,Daniel,Harris,Family,Wellington,ANZ,New Zealand,SMS,Platinum,2020-09-21
301485,Mia,Scott,Retail,Toronto,North America,Canada,Email,Silver,2024-12-19
301486,Saanvi,Allen,Luxury,Chicago,North America,USA,App,Bronze,2024-02-14
301487,Aiden,Kumar,Luxury,Sydney,ANZ,Australia,Walk-in,Silver,2024-06-19
301488,Vihaan,Anderson,Retail,New York,North America,USA,SMS,Silver,2020-04-06
301489,Mason,Martin,Retail,Seattle,North America,USA,SMS,Silver,2020-09-01
301490,Aria,Brown,Retail,Miami,North America,USA,Email,Bronze,2025-06-20
301491,Evelyn,King,Luxury,Lyon,Europe,France,SMS,Bronze,2021-12-03
301492,Ava,Jackson,Retail,Madrid,Europe,Spain,Walk-in,Platinum,2024-04-01
301493,Meera,Taylor,EV Enthusiast,Portland,North America,USA,App,Silver,2023-05-17
301494,Meera,Walker,Value Buyer,Wellington,ANZ,New Zealand,Walk-in,Silver,2024-07-14
301495,Liam,Smith,EV Enthusiast,Chennai,India,India,Walk-in,Silver,2019-07-21
301496,James,Clark,Retail,Boston,North America,USA,SMS,Bronze,2019-04-15
301497,Evelyn,Wright,Family,Dallas,North America,USA,Phone,Bronze,2023-04-27
301498,Harper,Hall,Value Buyer,Chicago,North America,USA,App,Bronze,2024-08-22
301499,Emma,Martin,Retail,Boston,North America,USA,Phone,Bronze,2023-10-24
301500,Vihaan,Reddy,Value Buyer,Munich,Europe,Germany,Email,Platinum,2023-06-03
301501,Riya,Iyer,EV Enthusiast,Mumbai,India,India,SMS,Silver,2019-10-06
301502,Mia,Harris,Retail,Sydney,ANZ,Australia,Email,Bronze,2020-10-19
301503,Kiran,Nair,Fleet,Phoenix,North America,USA,SMS,Bronze,2020-09-08
301504,Noah,Jackson,Retail,Christchurch,ANZ,New Zealand,SMS,Gold,2022-09-14
301505,Sophia,Reddy,Value Buyer,Adelaide,ANZ,Australia,Email,Silver,2021-04-10
301506,Aaliyah,Wright,Retail,Brisbane,ANZ,Australia,Email,Silver,2020-03-26
301507,Noah,Iyer,Retail,Sydney,ANZ,Australia,Phone,Platinum,2020-04-26
301508,Riya,Young,Luxury,Adelaide,ANZ,Australia,Email,Platinum,2020-11-03
301509,Emma,Patel,Retail,London,Europe,UK,Walk-in,Gold,2022-09-12
301510,Charlotte,Lee,EV Enthusiast,Portland,North America,USA,App,Gold,2025-10-03
301511,Vihaan,White,Luxury,Chennai,India,India,Email,Bronze,2025-08-04
301512,Evelyn,King,Value Buyer,Delhi,India,India,SMS,Silver,2019-09-29
301513,Aiden,Iyer,Luxury,Chicago,North America,USA,SMS,Silver,2023-07-17
301514,Ananya,Lee,Value Buyer,Christchurch,ANZ,New Zealand,SMS,Silver,2025-11-21
301515,Aarav,Reddy,Retail,Hyderabad,India,India,Phone,Gold,2025-11-13
301516,Elijah,Patel,EV Enthusiast,Wellington,ANZ,New Zealand,Email,Silver,2024-07-12
301517,Ishaan,Smith,Retail,Atlanta,North America,USA,Phone,Silver,2023-09-26
301518,Vihaan,Kumar,Family,Auckland,ANZ,New Zealand,Email,Bronze,2023-03-02
301519,Ishaan,Moore,Family,Brisbane,ANZ,Australia,Email,Bronze,2025-05-27
301520,Isabella,Young,Corporate,Seattle,North America,USA,App,Silver,2021-07-11
301521,Meera,Scott,Value Buyer,Berlin,Europe,Germany,App,Bronze,2021-10-30
301522,Sophia,Taylor,Fleet,Madrid,Europe,Spain,Email,Gold,2020-06-07
301523,Noah,Moore,Retail,San Francisco,North America,USA,Phone,Silver,2021-04-23
301524,Isabella,Walker,EV Enthusiast,Portland,North America,USA,Walk-in,Gold,2024-12-27
301525,Daniel,Iyer,Retail,Melbourne,ANZ,Australia,Email,Platinum,2019-01-28
301526,Meera,Scott,Retail,Miami,North America,USA,SMS,Gold,2024-06-16
301527,Lucas,Thomas,Luxury,Dallas,North America,USA,SMS,Silver,2019-04-20
301528,Evelyn,Moore,Family,Chennai,India,India,App,Bronze,2023-05-07
301529,Evelyn,Moore,Value Buyer,London,Europe,UK,Phone,Bronze,2022-11-04
301530,Sophia,Patel,Retail,Munich,Europe,Germany,Walk-in,Bronze,2021-09-12
301531,Charlotte,Young,Fleet,Boston,North America,USA,App,Silver,2022-08-03
301532,Aria,Moore,Luxury,Phoenix,North America,USA,SMS,Silver,2022-08-20
301533,Lucas,Young,Value Buyer,Auckland,ANZ,New Zealand,App,Gold,2019-03-28
301534,Ethan,Johnson,Retail,Atlanta,North America,USA,Phone,Gold,2021-01-25
301535,Aaliyah,Thomas,Retail,Toronto,North America,Canada,App,Silver,2020-06-29
301536,Ava,Jackson,Luxury,Sydney,ANZ,Australia,SMS,Platinum,2020-05-05
301537,Charlotte,Kumar,Value Buyer,Seattle,North America,USA,Walk-in,Bronze,2020-02-03
301538,Olivia,Clark,EV Enthusiast,Berlin,Europe,Germany,Email,Silver,2022-09-27
301539,Liam,Singh,Luxury,Houston,North America,USA,Walk-in,Platinum,2022-04-13
301540,Liam,Wright,Value Buyer,Chennai,India,India,App,Bronze,2025-03-27
301541,Sophia,Kumar,Retail,Brisbane,ANZ,Australia,Email,Gold,2023-08-19
301542,Vihaan,Clark,Corporate,Toronto,North America,Canada,App,Platinum,2020-09-18
301543,Ishaan,Singh,Family,Pune,India,India,App,Bronze,2025-04-22
301544,Saanvi,Clark,Retail,New York,North America,USA,Walk-in,Platinum,2022-01-05
301545,Aaliyah,Lewis,Fleet,Madrid,Europe,Spain,App,Silver,2021-07-19
301546,Priya,Iyer,EV Enthusiast,Paris,Europe,France,SMS,Bronze,2022-06-13
301547,Vihaan,Walker,Fleet,Manchester,Europe,UK,App,Silver,2019-02-23
301548,James,Walker,Family,Paris,Europe,France,App,Silver,2023-12-12
301549,Riya,Lee,Corporate,Berlin,Europe,Germany,App,Silver,2021-12-04
301550,Elijah,Johnson,Value Buyer,Madrid,Europe,Spain,SMS,Silver,2019-07-26
301551,Vihaan,Patel,Value Buyer,Portland,North America,USA,Email,Gold,2021-07-26
301552,Harper,Kumar,EV Enthusiast,Seattle,North America,USA,Email,Bronze,2023-12-09
301553,Olivia,Lewis,Fleet,Atlanta,North America,USA,Email,Bronze,2024-03-15
301554,Elijah,Thomas,EV Enthusiast,Perth,ANZ,Australia,Email,Platinum,2019-03-11
301555,Amelia,Wilson,Value Buyer,Adelaide,ANZ,Australia,Email,Silver,2023-05-15
301556,Saanvi,Allen,Retail,Brisbane,ANZ,Australia,App,Gold,2022-10-03
301557,Mason,Sharma,Value Buyer,Brisbane,ANZ,Australia,Walk-in,Bronze,2021-06-03
301558,Saanvi,Patel,Retail,Wellington,ANZ,New Zealand,SMS,Bronze,2021-12-31
301559,Aiden,Thomas,EV Enthusiast,Sydney,ANZ,Australia,SMS,Silver,2025-04-20
301560,Aaliyah,Scott,Retail,Chennai,India,India,Phone,Gold,2022-03-07
301561,Olivia,Hall,Value Buyer,Berlin,Europe,Germany,Phone,Bronze,2020-10-20
301562,Amelia,Taylor,Value Buyer,Portland,North America,USA,App,Bronze,2024-05-10
301563,Amelia,Scott,Value Buyer,Lyon,Europe,France,App,Bronze,2025-08-28
301564,Olivia,White,Value Buyer,Denver,North America,USA,Walk-in,Silver,2019-12-09
301565,Ishaan,Kumar,Value Buyer,Madrid,Europe,Spain,Phone,Silver,2025-12-25
301566,Kiran,Thomas,Value Buyer,Christchurch,ANZ,New Zealand,Email,Gold,2022-12-21
301567,Ishaan,Lewis,Retail,Phoenix,North America,USA,Walk-in,Bronze,2023-08-27
301568,Liam,Jackson,Retail,Barcelona,Europe,Spain,App,Bronze,2023-01-04
301569,Isabella,Lewis,Luxury,Mumbai,India,India,Phone,Silver,2019-08-11
301570,Meera,Martin,Luxury,Chicago,North America,USA,Walk-in,Bronze,2024-10-10
301571,Charlotte,Sharma,Luxury,Dallas,North America,USA,SMS,Platinum,2023-04-23
301572,Isabella,Harris,Retail,New York,North America,USA,Phone,Gold,2021-09-03
301573,Sophia,Allen,Retail,Manchester,Europe,UK,SMS,Gold,2024-04-17
301574,Charlotte,Smith,Value Buyer,San Francisco,North America,USA,SMS,Silver,2022-04-03
301575,Emma,Harris,Value Buyer,Chicago,North America,USA,Phone,Platinum,2019-10-25
301576,Noah,King,Family,Melbourne,ANZ,Australia,Email,Silver,2023-12-07
301577,Saanvi,Scott,Corporate,Lyon,Europe,France,Walk-in,Platinum,2022-05-19
301578,Liam,Moore,EV Enthusiast,Pune,India,India,Walk-in,Gold,2019-03-12
301579,Mia,Wright,Retail,Madrid,Europe,Spain,Phone,Platinum,2019-08-16
301580,Noah,Green,Retail,Paris,Europe,France,Walk-in,Silver,2024-06-03
301581,Aria,Taylor,Fleet,Christchurch,ANZ,New Zealand,Walk-in,Silver,2025-09-30
301582,Daniel,Lewis,Corporate,Milan,Europe,Italy,Walk-in,Bronze,2024-10-18
301583,Liam,King,Retail,Houston,North America,USA,App,Silver,2024-10-18
301584,Mia,Walker,Value Buyer,Seattle,North America,USA,Email,Silver,2019-05-12
301585,Aarav,Patel,Fleet,Bengaluru,India,India,App,Gold,2025-08-15
301586,Noah,Clark,Value Buyer,Toronto,North America,Canada,Phone,Gold,2021-01-24
301587,Mason,Jackson,EV Enthusiast,Barcelona,Europe,Spain,App,Bronze,2025-02-08
301588,James,Young,Value Buyer,Melbourne,ANZ,Australia,App,Silver,2023-09-04
301589,Aria,Reddy,Retail,Toronto,North America,Canada,Email,Bronze,2020-05-01
301590,Riya,King,EV Enthusiast,Delhi,India,India,Email,Bronze,2020-11-09
301591,Noah,Walker,Value Buyer,Delhi,India,India,App,Silver,2019-03-10
301592,Liam,Smith,Value Buyer,Madrid,Europe,Spain,Email,Silver,2021-08-24
301593,Mia,Patel,Value Buyer,Seattle,North America,USA,Phone,Bronze,2022-03-02
301594,Meera,Nair,Retail,Delhi,India,India,Email,Gold,2025-10-07
301595,Olivia,Nair,Value Buyer,London,Europe,UK,Phone,Bronze,2023-11-12
301596,Ava,White,Retail,New York,North America,USA,Walk-in,Bronze,2024-01-04
301597,Amelia,Jackson,EV Enthusiast,Chicago,North America,USA,SMS,Bronze,2024-11-17
301598,Isabella,Harris,EV Enthusiast,Lyon,Europe,France,Email,Bronze,2024-06-12
301599,Isabella,Lewis,Fleet,Atlanta,North America,USA,App,Gold,2020-03-08
301600,Sophia,Thomas,Family,Sydney,ANZ,Australia,Phone,Bronze,2019-04-12
301601,Olivia,Lewis,EV Enthusiast,Paris,Europe,France,Phone,Bronze,2020-02-17
301602,Amelia,King,Corporate,Brisbane,ANZ,Australia,Phone,Bronze,2019-06-29
301603,Isabella,Lee,Value Buyer,Chennai,India,India,Email,Silver,2019-11-08
301604,Evelyn,White,Retail,Wellington,ANZ,New Zealand,SMS,Gold,2024-10-16
301605,Mia,Jackson,Family,New York,North America,USA,Email,Bronze,2025-07-21
301606,Lucas,Wright,Value Buyer,Christchurch,ANZ,New Zealand,Walk-in,Bronze,2023-10-05
301607,Charlotte,Smith,Luxury,Madrid,Europe,Spain,Email,Bronze,2022-10-15
301608,Aaliyah,Lee,Retail,Vancouver,North America,Canada,Walk-in,Gold,2019-03-10
301609,Isabella,Sharma,Value Buyer,Adelaide,ANZ,Australia,App,Silver,2025-02-26
301610,Liam,Iyer,Family,Paris,Europe,France,App,Silver,2023-07-21
301611,Meera,Lewis,EV Enthusiast,Adelaide,ANZ,Australia,Email,Bronze,2024-04-29
301612,Mia,Smith,Retail,Mumbai,India,India,Email,Bronze,2024-01-14
301613,Evelyn,Martin,Retail,Atlanta,North America,USA,Email,Bronze,2020-05-28
301614,Ethan,Sharma,Family,Miami,North America,USA,App,Silver,2024-08-14
301615,Olivia,Green,Retail,Auckland,ANZ,New Zealand,Email,Silver,2021-05-16
301616,Kiran,Lee,Value Buyer,Dallas,North America,USA,App,Platinum,2019-05-22
301617,Aarav,Clark,Retail,Paris,Europe,France,App,Gold,2021-11-13
301618,Elijah,White,Family,Hyderabad,India,India,Email,Gold,2024-08-11
301619,Ananya,Lee,Value Buyer,Manchester,Europe,UK,Phone,Silver,2025-03-09
301620,Meera,Taylor,Family,Barcelona,Europe,Spain,Phone,Bronze,2021-06-06
301621,Aria,Walker,Value Buyer,Munich,Europe,Germany,Email,Platinum,2022-01-18
301622,Aiden,Reddy,Value Buyer,Phoenix,North America,USA,App,Gold,2022-08-08
301623,Aaliyah,Martin,Fleet,Los Angeles,North America,USA,SMS,Silver,2020-03-07
301624,Charlotte,Allen,EV Enthusiast,Houston,North America,USA,Email,Gold,2023-10-16
301625,Amelia,Reddy,Corporate,Chennai,India,India,App,Bronze,2023-02-28
301626,Aarav,Scott,Retail,Portland,North America,USA,SMS,Bronze,2022-05-08
301627,Riya,Reddy,Luxury,San Francisco,North America,USA,Email,Bronze,2020-08-29
301628,Vihaan,Patel,EV Enthusiast,Toronto,North America,Canada,Walk-in,Gold,2022-07-29
301629,Aaliyah,King,Retail,Atlanta,North America,USA,Email,Silver,2025-11-17
301630,Ethan,Kumar,EV Enthusiast,Delhi,India,India,App,Bronze,2021-07-13
301631,Riya,Harris,Retail,Dallas,North America,USA,Email,Bronze,2024-05-23
301632,Olivia,Harris,Fleet,Houston,North America,USA,Phone,Silver,2021-06-25
301633,Vihaan,Martin,Corporate,Seattle,North America,USA,Email,Bronze,2020-04-10
301634,Meera,Walker,Corporate,Bengaluru,India,India,Phone,Gold,2025-06-25
301635,Meera,Wilson,EV Enthusiast,Chicago,North America,USA,SMS,Silver,2025-10-02
301636,Ava,Taylor,Value Buyer,Portland,North America,USA,SMS,Bronze,2025-11-13
301637,Evelyn,Jackson,Retail,Seattle,North America,USA,Walk-in,Gold,2023-10-07
301638,Vihaan,Taylor,Fleet,Perth,ANZ,Australia,App,Silver,2020-07-06
301639,James,Green,Family,Perth,ANZ,Australia,SMS,Platinum,2023-09-20
301640,Saanvi,Sharma,EV Enthusiast,Atlanta,North America,USA,Email,Silver,2022-05-08
301641,Elijah,Reddy,Family,Christchurch,ANZ,New Zealand,App,Bronze,2022-06-23
301642,Noah,Nair,Family,Toronto,North America,Canada,Email,Gold,2019-12-15
301643,James,White,Fleet,New York,North America,USA,Email,Gold,2020-01-04
301644,Evelyn,Anderson,Value Buyer,Chennai,India,India,Email,Silver,2023-04-26
301645,Isabella,Moore,Retail,Auckland,ANZ,New Zealand,App,Gold,2023-05-26
301646,Vihaan,Reddy,Corporate,Denver,North America,USA,Walk-in,Silver,2025-06-26
301647,Harper,Allen,EV Enthusiast,Mumbai,India,India,Phone,Bronze,2020-08-09
301648,Liam,Moore,Value Buyer,Bengaluru,India,India,App,Gold,2021-10-03
301649,Aiden,Jackson,Retail,Houston,North America,USA,Email,Bronze,2021-08-30
301650,Priya,Young,EV Enthusiast,Manchester,Europe,UK,Walk-in,Silver,2020-09-05
301651,James,Young,Retail,Auckland,ANZ,New Zealand,SMS,Gold,2024-07-17
301652,Olivia,Young,Retail,Manchester,Europe,UK,App,Gold,2020-05-13
301653,Charlotte,Brown,Family,Sydney,ANZ,Australia,SMS,Silver,2019-09-06
301654,Emma,Smith,Family,Denver,North America,USA,SMS,Gold,2025-03-27
301655,Sophia,Hall,Fleet,Melbourne,ANZ,Australia,Walk-in,Bronze,2023-05-08
301656,Sophia,Sharma,Retail,Vancouver,North America,Canada,App,Gold,2019-11-07
301657,Harper,Harris,Retail,Toronto,North America,Canada,App,Gold,2020-07-16
301658,Lucas,Singh,Retail,Pune,India,India,App,Platinum,2022-08-20
301659,Olivia,Jackson,Luxury,Barcelona,Europe,Spain,SMS,Platinum,2025-05-02
301660,Sophia,Scott,Retail,Amsterdam,Europe,Netherlands,App,Gold,2024-01-29
301661,Meera,Thomas,Retail,Chicago,North America,USA,Walk-in,Platinum,2019-05-09
301662,Charlotte,Allen,Retail,Amsterdam,Europe,Netherlands,Phone,Bronze,2022-06-20
301663,Ethan,Lee,Retail,London,Europe,UK,App,Silver,2021-12-30
301664,Olivia,Wright,Family,Toronto,North America,Canada,App,Bronze,2022-12-19
301665,Olivia,White,Retail,Pune,India,India,Email,Bronze,2024-10-30
301666,Meera,Singh,Retail,Melbourne,ANZ,Australia,Phone,Bronze,2019-06-28
301667,Charlotte,Moore,Corporate,Berlin,Europe,Germany,SMS,Bronze,2025-09-14
301668,Aaliyah,Walker,Value Buyer,Dallas,North America,USA,Phone,Silver,2024-09-30
301669,Ethan,Harris,Retail,Chennai,India,India,SMS,Bronze,2024-06-22
301670,Olivia,King,Fleet,Boston,North America,USA,Phone,Silver,2022-06-17
301671,Aria,Lee,Retail,Barcelona,Europe,Spain,SMS,Silver,2021-07-17
301672,James,Harris,EV Enthusiast,Milan,Europe,Italy,Email,Silver,2024-06-06
301673,Mia,Green,Value Buyer,Delhi,India,India,Phone,Bronze,2023-10-17
301674,Saanvi,Allen,EV Enthusiast,Houston,North America,USA,SMS,Silver,2023-09-17
301675,Sophia,Green,Family,Mumbai,India,India,Phone,Silver,2021-01-27
301676,Aarav,Wilson,Family,Perth,ANZ,Australia,Walk-in,Bronze,2023-07-26
301677,Mason,Reddy,Family,Milan,Europe,Italy,SMS,Bronze,2024-07-17
301678,Amelia,Clark,Retail,Melbourne,ANZ,Australia,Walk-in,Silver,2020-10-29
